"end_station_name","e_station_uid","avg_lat","avg_lng","instances"
"Public Rack - Central Ave & Congress Pkwy",1346,"41.87369","-87.764746","1"
"Public Rack - Sacramento Ave & Greenleaf Ave",969,"42.009458","-87.704666","1"
"Public Rack - Vincennes Ave & 87th St",1194,"41.735607","-87.645345","1"
"Public Rack - Springfield Ave & 63rd St",1319,"41.778582","-87.718925","1"
"Public Rack - Saginaw Ave & 93rd St",1491,"41.726199","-87.559252","1"
"Public Rack - Harvard Ave & 119th St",1426,"41.678227","-87.630775","1"
"Public Rack - Baltimore Ave & 134th St",1108,"41.651419","-87.547321","1"
"Public Rack - Peterson Ave & Bernard Ave",7,"41.990234","-87.715634","1"
"Public Rack - Michigan Ave & 125th Pl",1475,"41.666395","-87.619933","1"
"Public Rack - Sawyer Ave & 111th St",1242,"41.691411","-87.70229","1"
"Public Rack - Loomis St & 87th St",1191,"41.735465","-87.657585","1"
"MTV WH - Cassette Repair",1556,"41.895543469489944","-87.60292053222655","1"
"Public Rack - New England Ave & Irving Park Rd",80,"41.7985042","-87.7985042","1"
"Public Rack - Perry Ave & 108th Pl",1147,"41.696967","-87.626143","1"
"Public Rack - Lowe Ave & 119th St",1425,"41.677708","-87.638711","1"
"Public Rack - Michigan Ave & 67th St",1545,"41.772068","-87.621686","1"
"Public Rack - Percy Julian HS",1141,"41.705999","-87.65381","1"
"Public Rack - West Chatham Park",1218,"41.745834","-87.631562","1"
"Public Rack - Bishop St & 81st St",1435,"41.745827","-87.659849","1"
"Public Rack - Lowe Ave & 98th St",1169,"41.715887","-87.639228","1"
"Public Rack - Western Ave & 106th St - West",1452,"41.701379","-87.681826","1"
"Public Rack - Bradley Park",1179,"41.718353","-87.564459","1"
"Public Rack - Park Manor Elementary School",1309,"41.766863","-87.611467","1"
"Public Rack - Brainerd Park",14,"41.726942","-87.654896","1"
"Public Rack - Mackinaw Ave & 108th St",1152,"41.699008","-87.542833","1"
"Public Rack - Peoria St & 60th St",1328,"41.784872","-87.647482","1"
"Public Rack - Marquette Rd & 67th St",1546,"41.773095","-87.612886","1"
"Public Rack - Christiana Ave & 111th St",1444,"41.69137","-87.704809","1"
"Public Rack - Oakley Ave & 50th Pl",36,"41.80193","-87.680903","1"
"Public Rack - California & 82nd",238,"41.745283","-87.692588","1"
"Public Rack - California & 87th",237,"41.73569","-87.692172","1"
"Public Rack - Maryland Ave & 87th ST",1433,"41.736995","-87.603968","1"
"Public Rack - May St & 63rd St",1304,"41.77977","-87.652943","1"
"Public Rack - Green St & 103rd St",1431,"41.70665","-87.643422","1"
"Public Rack - May St & 78th St",1285,"41.752451","-87.652969","1"
"Public Rack - Calumet Ave & 133rd St",1236,"41.653975","-87.614225","1"
"w. Chicago Warehouse",94,"41.894966","-87.731052","1"
"Public Rack - Yale Ave & 119th St",1118,"41.677795","-87.629077","1"
"Public Rack - Strohacker Park",1382,"41.79482","-87.732112","1"
"Public Rack - Wolcott Ave & 56th St",1459,"41.791198","-87.671949","1"
"Public Rack - Ewing Ave & 102nd St",1531,"41.709948","-87.535365","1"
"Public Rack - Morgan St & 95th St",1158,"41.721215","-87.647435","1"
"Public Rack - William Rainey Harper High School",1301,"41.775267","-87.669156","1"
"Public Rack - Kedzie Ave & 54th Pl",39,"41.794639","-87.703767","1"
"Public Rack - Pulaski Rd & 83rd St",61,"41.7413923","-87.7218231","1"
"Public Rack - Springfield & 79th",230,"41.749649","-87.721001","1"
"Public Rack - Keeler Ave & 55th St",1336,"41.79304","-87.728214","1"
"Public Rack - Cottage Grove Ave & 111th St",1132,"41.692645","-87.609758","1"
"Public Rack - Kilbourn Ave & Fullerton Ave",1419,"41.924447","-87.73998","1"
"Public Rack - Kildare Ave & Division Ave",1422,"41.902405","-87.732699","1"
"Parnell Ave & 127th St",811,"41.66338","-87.63429","1"
"Public Rack - Pulaski Rd & Flournoy St",12,"41.8724252","-87.7253448","1"
"Public Rack - Cornell Ave & 87th Pl",1490,"41.73688127","-87.58314552","1"
"Public Rack - Kostner & 83rd",232,"41.742067","-87.731554","1"
"Public Rack - Western Ave & 104th St - West",1254,"41.703952","-87.681953","1"
"Lavergne Ave & Division St",828,"41.902513","-87.750869","1"
"Public Rack - Torrence Ave & 103rd St",1473,"41.70843","-87.56026","1"
"Public Rack - Ewing Ave & 106th St NW",1153,"41.70287","-87.535861","1"
"Cicero Ave & Wellington Ave",1549,"41.93515","-87.74636","1"
"Public Rack - Orville T Bright School",1404,"41.700168","-87.562148","1"
"Public Rack - 83rd Pl & Kedzie Ave S",62,"41.741382","-87.702345","1"
"Public Rack - 83rd St (Avalon Park) Metra",1231,"41.743916","-87.598786","1"
"Public Rack - Michigan Ave & 110th St",1148,"41.694364","-87.620715","1"
"St Louis Ave & 51st St",756,"41.80095","-87.71104","1"
"Public Rack - James Madison School",1293,"41.759876","-87.590638","1"
"Public Rack - Morgan St & 103rd St",1140,"41.706657","-87.647476","1"
"Public Rack - Ada St & 119th St",1466,"41.677326","-87.654473","1"
